Time,CRCErrors_Current_Value,CRCErrors_Severity,CRCErrors_Min_Current_Value,CRCErrors_Max_Current_Value,DownlinkJitter_Current_Value,DownlinkJitter_Severity,DownlinkJitter_Warning.Threshold,DownlinkJitter_Critical.Threshold,DownlinkJitter_Min_Current_Value,DownlinkJitter_Max_Current_Value,DownlinkRSSI_Current_Value,DownlinkRSSI_Severity,DownlinkRSSI_Warning.Threshold,DownlinkRSSICritical.Threshold,DownlinkRSSI_Min_Current_Value,DownlinkRSSI_Max_Current_Value,DownlinkUtilization_Current_Value,DownlinkUtilization_Severity,DownlinkUtilization_Min_Current_Value,DownlinkUtilization_Max_Current_Value,Frequency_Current_Value,Frequency_Severity,Frequency_Min_Current_Value,Frequency_Max_Current_Value,Latency_Current_Value,Latency_Severity,Latency_Warning.Threshold,Latency_Critical.Threshold,Latency_Min_Current_Value,Latency_Max_Current_Value,PacketDrop_Current_Value,PacketDrop_Severity,PacketDrop_Warning.Threshold,PacketDrop_Critical.Threshold,PacketDrop_Min_Current_Value,PacketDrop_Max_Current_Value,SessionUptime_Current_Value,SessionUptime_Severity,SessionUptime_Min_Current_Value,SessionUptime_Max_Current_Value,SSBeacon_Current_Value,SSBeacon_Severity,SSBeacon_Warning.Threshold,SSBeacon_Critical.Threshold,SSBeacon_Min_Current_Value,SSBeacon_Max_Current_Value,SSProvisoningState_Current_Value,SSProvisoningState_Severity,SSProvisoningState_Min_Current_Value,SSProvisoningState_Max_Current_Value,UplinkJitter_Current_Value,UplinkJitter_Severity,UplinkJitter_Warning.Threshold,UplinkJitter_Critical.Threshold,UplinkJitter_Min_Current_Value,UplinkJitter_Max_Current_Value,UplinkRSSI_Current_Value,UplinkRSSI_Severity,UplinkRSSI_Warning.Threshold,UplinkRSSI_Critical.Threshold,UplinkRSSI_Min_Current_Value,UplinkRSSI_Max_Current_Value,UplinkUtilization_Current_Value,UplinkUtilization_Severity,UplinkUtilization_Min_Current_Value,UplinkUtilization_Max_Current_Value,Uptime_Current_Value,Uptime_Severity,Uptime_Min_Current_Value,Uptime_Max_Current_Value
05/09/17 9:35,11,ok,11,11,6,warning,6,10,6,6,-62,ok,-75,Crititcal.Threshold,-62,-62,0,ok,0,0,5865,ok,5865,5865,38.629,warning,20,41,38.629,38.629,0,up,10,20,0,0,3276,ok,3276,3276,99,ok,80,60,99,99,normal,ok,normal,normal,4,ok,6,10,4,4,-71,ok,-75,-80,-71,-71,0,ok,0,0,2838477,ok,2838477,2838477
05/09/17 9:40,11,ok,11,11,5,ok,6,10,5,5,-63,ok,-75,Crititcal.Threshold,-63,-63,0.09,ok,0.09,0.09,5865,ok,5865,5865,40.344,warning,20,41,40.344,40.344,0,up,10,20,0,0,3570,ok,3570,3570,98,ok,80,60,98,98,normal,ok,normal,normal,3,ok,6,10,3,3,-71,ok,-75,-80,-71,-71,0.03,ok,0.03,0.03,2838771,ok,2838771,2838771
05/09/17 9:50,11,ok,11,11,5,ok,6,10,5,5,-69,ok,-75,Crititcal.Threshold,-69,-69,0.01,ok,0.01,0.01,5865,ok,5865,5865,41.261,critical,20,41,41.261,41.261,0,up,10,20,0,0,4158,ok,4158,4158,90,ok,80,60,90,90,normal,ok,normal,normal,3,ok,6,10,3,3,-72,ok,-75,-80,-72,-72,0.01,ok,0.01,0.01,2839358,ok,2839358,2839358
05/09/17 9:55,11,ok,11,11,8,warning,6,10,8,8,-69,ok,-75,Crititcal.Threshold,-69,-69,0.02,ok,0.02,0.02,5865,ok,5865,5865,40.257,warning,20,41,40.257,40.257,0,up,10,20,0,0,4454,ok,4454,4454,91,ok,80,60,91,91,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-73,ok,-75,-80,-73,-73,0.01,ok,0.01,0.01,2839654,ok,2839654,2839654
05/09/17 10:00,11,ok,11,11,12,critical,6,10,12,12,-69,ok,-75,Crititcal.Threshold,-69,-69,0.02,ok,0.02,0.02,5865,ok,5865,5865,40.55,warning,20,41,40.55,40.55,0,up,10,20,0,0,4750,ok,4750,4750,91,ok,80,60,91,91,jitter,ok,jitter,jitter,4,ok,6,10,4,4,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2839950,ok,2839950,2839950
05/09/17 10:05,11,ok,11,11,6,warning,6,10,6,6,-70,ok,-75,Crititcal.Threshold,-70,-70,0.03,ok,0.03,0.03,5865,ok,5865,5865,40.242,warning,20,41,40.242,40.242,0,up,10,20,0,0,5044,ok,5044,5044,96,ok,80,60,96,96,normal,ok,normal,normal,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.02,ok,0.02,0.02,2840245,ok,2840245,2840245
05/09/17 10:10,11,ok,11,11,4,ok,6,10,4,4,-68,ok,-75,Crititcal.Threshold,-68,-68,0.02,ok,0.02,0.02,5865,ok,5865,5865,38.821,warning,20,41,38.821,38.821,0,up,10,20,0,0,5339,ok,5339,5339,96,ok,80,60,96,96,normal,ok,normal,normal,3,ok,6,10,3,3,-73,ok,-75,-80,-73,-73,0.01,ok,0.01,0.01,2840539,ok,2840539,2840539
05/09/17 10:20,11,ok,11,11,8,warning,6,10,8,8,-63,ok,-75,Crititcal.Threshold,-63,-63,0.01,ok,0.01,0.01,5865,ok,5865,5865,39.565,warning,20,41,39.565,39.565,0,up,10,20,0,0,5929,ok,5929,5929,97,ok,80,60,97,97,normal,ok,normal,normal,2,ok,6,10,2,2,-69,ok,-75,-80,-69,-69,0.01,ok,0.01,0.01,2841129,ok,2841129,2841129
05/09/17 10:25,11,ok,11,11,7,warning,6,10,7,7,-67,ok,-75,Crititcal.Threshold,-67,-67,0.01,ok,0.01,0.01,5865,ok,5865,5865,42.362,critical,20,41,42.362,42.362,0,up,10,20,0,0,6224,ok,6224,6224,96,ok,80,60,96,96,normal,ok,normal,normal,2,ok,6,10,2,2,-70,ok,-75,-80,-70,-70,0.02,ok,0.02,0.02,2841424,ok,2841424,2841424
05/09/17 10:30,11,ok,11,11,7,warning,6,10,7,7,-68,ok,-75,Crititcal.Threshold,-68,-68,0.42,ok,0.42,0.42,5865,ok,5865,5865,56.566,critical,20,41,56.566,56.566,0,up,10,20,0,0,6518,ok,6518,6518,94,ok,80,60,94,94,normal,ok,normal,normal,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0.04,ok,0.04,0.04,2841718,ok,2841718,2841718
05/09/17 10:35,11,ok,11,11,8,warning,6,10,8,8,-69,ok,-75,Crititcal.Threshold,-69,-69,0.06,ok,0.06,0.06,5865,ok,5865,5865,59.881,critical,20,41,59.881,59.881,0,up,10,20,0,0,6816,ok,6816,6816,90,ok,80,60,90,90,normal,ok,normal,normal,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0.02,ok,0.02,0.02,2842017,ok,2842017,2842017
05/09/17 10:40,11,ok,11,11,9,warning,6,10,9,9,-71,ok,-75,Crititcal.Threshold,-71,-71,0.05,ok,0.05,0.05,5865,ok,5865,5865,38.799,warning,20,41,38.799,38.799,0,up,10,20,0,0,7108,ok,7108,7108,93,ok,80,60,93,93,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.02,ok,0.02,0.02,2842309,ok,2842309,2842309
05/09/17 10:50,11,ok,11,11,7,warning,6,10,7,7,-72,ok,-75,Crititcal.Threshold,-72,-72,0.02,ok,0.02,0.02,5865,ok,5865,5865,45.083,critical,20,41,45.083,45.083,0,up,10,20,0,0,7700,ok,7700,7700,96,ok,80,60,96,96,normal,ok,normal,normal,2,ok,6,10,2,2,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2842900,ok,2842900,2842900
05/09/17 10:55,11,ok,11,11,7,warning,6,10,7,7,-73,ok,-75,Crititcal.Threshold,-73,-73,0.29,ok,0.29,0.29,5865,ok,5865,5865,40.495,warning,20,41,40.495,40.495,0,up,10,20,0,0,7994,ok,7994,7994,92,ok,80,60,92,92,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2843194,ok,2843194,2843194
05/09/17 11:00,11,ok,11,11,9,warning,6,10,9,9,-72,ok,-75,Crititcal.Threshold,-72,-72,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.728,warning,20,41,39.728,39.728,0,up,10,20,0,0,8290,ok,8290,8290,91,ok,80,60,91,91,normal,ok,normal,normal,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.06,ok,0.06,0.06,2843491,ok,2843491,2843491
05/09/17 11:05,11,ok,11,11,7,warning,6,10,7,7,-71,ok,-75,Crititcal.Threshold,-71,-71,0.03,ok,0.03,0.03,5865,ok,5865,5865,41.005,critical,20,41,41.005,41.005,0,up,10,20,0,0,8582,ok,8582,8582,91,ok,80,60,91,91,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.05,ok,0.05,0.05,2843782,ok,2843782,2843782
05/09/17 11:15,12,ok,12,12,10,warning,6,10,10,10,-65,ok,-75,Crititcal.Threshold,-65,-65,0.04,ok,0.04,0.04,5865,ok,5865,5865,40.545,warning,20,41,40.545,40.545,0,up,10,20,0,0,9173,ok,9173,9173,98,ok,80,60,98,98,normal,ok,normal,normal,2,ok,6,10,2,2,-72,ok,-75,-80,-72,-72,0.05,ok,0.05,0.05,2844373,ok,2844373,2844373
05/09/17 11:20,13,ok,13,13,7,warning,6,10,7,7,-66,ok,-75,Crititcal.Threshold,-66,-66,0.06,ok,0.06,0.06,5865,ok,5865,5865,38.665,warning,20,41,38.665,38.665,0,up,10,20,0,0,9467,ok,9467,9467,96,ok,80,60,96,96,normal,ok,normal,normal,3,ok,6,10,3,3,-71,ok,-75,-80,-71,-71,0.11,ok,0.11,0.11,2844668,ok,2844668,2844668
05/09/17 11:30,13,ok,13,13,4,ok,6,10,4,4,-67,ok,-75,Crititcal.Threshold,-67,-67,0.04,ok,0.04,0.04,5865,ok,5865,5865,39.315,warning,20,41,39.315,39.315,0,up,10,20,0,0,189,ok,189,189,98,ok,80,60,98,98,normal,ok,normal,normal,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0.06,ok,0.06,0.06,2845261,ok,2845261,2845261
05/09/17 11:35,13,ok,13,13,4,ok,6,10,4,4,-73,ok,-75,Crititcal.Threshold,-73,-73,0.01,ok,0.01,0.01,5865,ok,5865,5865,40.051,warning,20,41,40.051,40.051,0,up,10,20,0,0,482,ok,482,482,98,ok,80,60,98,98,normal,ok,normal,normal,2,ok,6,10,2,2,-74,ok,-75,-80,-74,-74,0.06,ok,0.06,0.06,2845554,ok,2845554,2845554
05/09/17 11:40,13,ok,13,13,7,warning,6,10,7,7,-71,ok,-75,Crititcal.Threshold,-71,-71,0.01,ok,0.01,0.01,5865,ok,5865,5865,40.786,warning,20,41,40.786,40.786,0,up,10,20,0,0,776,ok,776,776,98,ok,80,60,98,98,normal,ok,normal,normal,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.1,ok,0.1,0.1,2845848,ok,2845848,2845848
05/09/17 11:50,13,ok,13,13,6,warning,6,10,6,6,-68,ok,-75,Crititcal.Threshold,-68,-68,0.01,ok,0.01,0.01,5865,ok,5865,5865,41.021,critical,20,41,41.021,41.021,0,up,10,20,0,0,1369,ok,1369,1369,98,ok,80,60,98,98,normal,ok,normal,normal,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.08,ok,0.08,0.08,2846441,ok,2846441,2846441
05/09/17 11:55,13,ok,13,13,6,warning,6,10,6,6,-71,ok,-75,Crititcal.Threshold,-71,-71,0.3,ok,0.3,0.3,5865,ok,5865,5865,38.734,warning,20,41,38.734,38.734,0,up,10,20,0,0,1666,ok,1666,1666,97,ok,80,60,97,97,normal,ok,normal,normal,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.14,ok,0.14,0.14,2846738,ok,2846738,2846738
05/09/17 12:05,13,ok,13,13,6.5,warning,6,10,6,7,-68.5,ok,-75,Crititcal.Threshold,-71,-66,0.02,ok,0.01,0.03,5865,ok,5865,5865,39.186,warning,20,41,39.186,39.186,0,up,10,20,0,0,396,ok,248,544,97,ok,80,60,96,98,normal,ok,normal,normal,3,ok,6,10,2,4,-75,ok,-75,-80,-75,-75,0.04,ok,0,0.08,2847321,ok,2847321,2847321
05/09/17 12:15,13,ok,13,13,5,ok,6,10,5,5,-70,ok,-75,Crititcal.Threshold,-70,-70,0.04,ok,0.04,0.04,5865,ok,5865,5865,39.06,warning,20,41,39.06,39.06,0,up,10,20,0,0,1133,ok,1133,1133,97,ok,80,60,97,97,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2848206,ok,2848206,2848206
05/09/17 12:20,13,ok,13,13,8,warning,6,10,8,8,-70,ok,-75,Crititcal.Threshold,-70,-70,0.05,ok,0.05,0.05,5865,ok,5865,5865,43.658,critical,20,41,43.658,43.658,0,up,10,20,0,0,34,ok,34,34,98,ok,80,60,98,98,normal,ok,normal,normal,2,ok,6,10,2,2,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2848501,ok,2848501,2848501
05/09/17 12:25,13,ok,13,13,9,warning,6,10,9,9,-70,ok,-75,Crititcal.Threshold,-70,-70,0.15,ok,0.15,0.15,5865,ok,5865,5865,45.144,critical,20,41,45.144,45.144,0,up,10,20,0,0,328,ok,328,328,97,ok,80,60,97,97,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.03,ok,0.03,0.03,2848795,ok,2848795,2848795
05/09/17 12:30,13,ok,13,13,7,warning,6,10,7,7,-70,ok,-75,Crititcal.Threshold,-70,-70,0.1,ok,0.1,0.1,5865,ok,5865,5865,39.002,warning,20,41,39.002,39.002,0,up,10,20,0,0,625,ok,625,625,96,ok,80,60,96,96,normal,ok,normal,normal,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0.02,ok,0.02,0.02,2849091,ok,2849091,2849091
05/09/17 12:35,13,ok,13,13,7,warning,6,10,7,7,-69,ok,-75,Crititcal.Threshold,-69,-69,0.04,ok,0.04,0.04,5865,ok,5865,5865,40.533,warning,20,41,40.533,40.533,0,up,10,20,0,0,919,ok,919,919,98,ok,80,60,98,98,normal,ok,normal,normal,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2849385,ok,2849385,2849385
05/09/17 12:40,13,ok,13,13,6,warning,6,10,6,6,-69,ok,-75,Crititcal.Threshold,-69,-69,0.01,ok,0.01,0.01,5865,ok,5865,5865,39.409,warning,20,41,39.409,39.409,0,up,10,20,0,0,1213,ok,1213,1213,98,ok,80,60,98,98,normal,ok,normal,normal,4,ok,6,10,4,4,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2849679,ok,2849679,2849679
05/09/17 12:50,13,ok,13,13,6,warning,6,10,6,6,-72,ok,-75,Crititcal.Threshold,-72,-72,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.878,warning,20,41,39.878,39.878,0,up,10,20,0,0,193,ok,193,193,98,ok,80,60,98,98,normal,ok,normal,normal,3,ok,6,10,3,3,-73,ok,-75,-80,-73,-73,0.01,ok,0.01,0.01,2850270,ok,2850270,2850270
05/09/17 12:55,13,ok,13,13,5,ok,6,10,5,5,-72,ok,-75,Crititcal.Threshold,-72,-72,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.475,warning,20,41,39.475,39.475,0,up,10,20,0,0,489,ok,489,489,97,ok,80,60,97,97,normal,ok,normal,normal,3,ok,6,10,3,3,-73,ok,-75,-80,-73,-73,0.01,ok,0.01,0.01,2850566,ok,2850566,2850566
05/09/17 13:00,13,ok,13,13,8,warning,6,10,8,8,-73,ok,-75,Crititcal.Threshold,-73,-73,0.01,ok,0.01,0.01,5865,ok,5865,5865,39.224,warning,20,41,39.224,39.224,0,up,10,20,0,0,783,ok,783,783,97,ok,80,60,97,97,normal,ok,normal,normal,3,ok,6,10,3,3,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2850859,ok,2850859,2850859
05/09/17 13:05,13,ok,13,13,6,warning,6,10,6,6,-72,ok,-75,Crititcal.Threshold,-72,-72,0.04,ok,0.04,0.04,5865,ok,5865,5865,40.46,warning,20,41,40.46,40.46,0,up,10,20,0,0,1079,ok,1079,1079,95,ok,80,60,95,95,jitter,ok,jitter,jitter,5,ok,6,10,5,5,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2851156,ok,2851156,2851156
05/09/17 13:20,13,ok,13,13,9,warning,6,10,9,9,-72,ok,-75,Crititcal.Threshold,-72,-72,0.06,ok,0.06,0.06,5865,ok,5865,5865,39.848,warning,20,41,39.848,39.848,0,up,10,20,0,0,577,ok,577,577,94,ok,80,60,94,94,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2852040,ok,2852040,2852040
05/09/17 13:25,13,ok,13,13,8,warning,6,10,8,8,-71,ok,-75,Crititcal.Threshold,-71,-71,0.04,ok,0.04,0.04,5865,ok,5865,5865,38.962,warning,20,41,38.962,38.962,0,up,10,20,0,0,873,ok,873,873,97,ok,80,60,97,97,jitter,ok,jitter,jitter,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0.01,ok,0.01,0.01,2852336,ok,2852336,2852336
05/09/17 13:30,13,ok,13,13,6,warning,6,10,6,6,-71,ok,-75,Crititcal.Threshold,-71,-71,0.11,ok,0.11,0.11,5865,ok,5865,5865,38.424,warning,20,41,38.424,38.424,0,up,10,20,0,0,1167,ok,1167,1167,96,ok,80,60,96,96,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.01,ok,0.01,0.01,2852630,ok,2852630,2852630
05/09/17 13:35,13,ok,13,13,8,warning,6,10,8,8,-72,ok,-75,Crititcal.Threshold,-72,-72,0.07,ok,0.07,0.07,5865,ok,5865,5865,39.075,warning,20,41,39.075,39.075,0,up,10,20,0,0,212,ok,212,212,95,ok,80,60,95,95,jitter,ok,jitter,jitter,4,ok,6,10,4,4,-77,warning,-75,-80,-77,-77,0.01,ok,0.01,0.01,2852927,ok,2852927,2852927
05/09/17 13:40,13,ok,13,13,8,warning,6,10,8,8,-71,ok,-75,Crititcal.Threshold,-71,-71,0,ok,0,0,5865,ok,5865,5865,39.415,warning,20,41,39.415,39.415,0,up,10,20,0,0,505,ok,505,505,96,ok,80,60,96,96,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-75,ok,-75,-80,-75,-75,0,ok,0,0,2853219,ok,2853219,2853219
05/09/17 13:45,13,ok,13,13,8,warning,6,10,8,8,-70,ok,-75,Crititcal.Threshold,-70,-70,0,ok,0,0,5865,ok,5865,5865,40.357,warning,20,41,40.357,40.357,0,up,10,20,0,0,802,ok,802,802,96,ok,80,60,96,96,jitter,ok,jitter,jitter,5,ok,6,10,5,5,-75,ok,-75,-80,-75,-75,0.01,ok,0.01,0.01,2853516,ok,2853516,2853516
05/09/17 13:50,13,ok,13,13,8,warning,6,10,8,8,-71,ok,-75,Crititcal.Threshold,-71,-71,0.01,ok,0.01,0.01,5865,ok,5865,5865,38.985,warning,20,41,38.985,38.985,0,up,10,20,0,0,1096,ok,1096,1096,96,ok,80,60,96,96,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2853810,ok,2853810,2853810
05/09/17 13:55,13,ok,13,13,7,warning,6,10,7,7,-71,ok,-75,Crititcal.Threshold,-71,-71,0.02,ok,0.02,0.02,5865,ok,5865,5865,40.891,warning,20,41,40.891,40.891,0,up,10,20,0,0,132,ok,132,132,95,ok,80,60,95,95,normal,ok,normal,normal,4,ok,6,10,4,4,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2854105,ok,2854105,2854105
05/09/17 14:00,13,ok,13,13,7,warning,6,10,7,7,-68,ok,-75,Crititcal.Threshold,-68,-68,0,ok,0,0,5865,ok,5865,5865,40.69,warning,20,41,40.69,40.69,0,up,10,20,0,0,428,ok,428,428,95,ok,80,60,95,95,normal,ok,normal,normal,4,ok,6,10,4,4,-74,ok,-75,-80,-74,-74,0,ok,0,0,2854401,ok,2854401,2854401
05/09/17 14:05,13,ok,13,13,7,warning,6,10,7,7,-72,ok,-75,Crititcal.Threshold,-72,-72,0.03,ok,0.03,0.03,5865,ok,5865,5865,40.413,warning,20,41,40.413,40.413,0,up,10,20,0,0,722,ok,722,722,95,ok,80,60,95,95,normal,ok,normal,normal,2,ok,6,10,2,2,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2854695,ok,2854695,2854695
05/09/17 14:10,13,ok,13,13,7,warning,6,10,7,7,-72,ok,-75,Crititcal.Threshold,-72,-72,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.134,warning,20,41,39.134,39.134,0,up,10,20,0,0,197,ok,197,197,97,ok,80,60,97,97,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2854989,ok,2854989,2854989
05/09/17 14:15,13,ok,13,13,9,warning,6,10,9,9,-68,ok,-75,Crititcal.Threshold,-68,-68,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.689,warning,20,41,39.689,39.689,0,up,10,20,0,0,492,ok,492,492,98,ok,80,60,98,98,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2855284,ok,2855284,2855284
05/09/17 14:20,13,ok,13,13,6,warning,6,10,6,6,-68,ok,-75,Crititcal.Threshold,-68,-68,0.01,ok,0.01,0.01,5865,ok,5865,5865,40.477,warning,20,41,40.477,40.477,0,up,10,20,0,0,786,ok,786,786,96,ok,80,60,96,96,jitter,ok,jitter,jitter,5,ok,6,10,5,5,-73,ok,-75,-80,-73,-73,0.01,ok,0.01,0.01,2855578,ok,2855578,2855578
05/09/17 14:25,13,ok,13,13,7,warning,6,10,7,7,-72,ok,-75,Crititcal.Threshold,-72,-72,0.13,ok,0.13,0.13,5865,ok,5865,5865,39.506,warning,20,41,39.506,39.506,0,up,10,20,0,0,149,ok,149,149,90,ok,80,60,90,90,normal,ok,normal,normal,4,ok,6,10,4,4,-76,warning,-75,-80,-76,-76,0.14,ok,0.14,0.14,2855874,ok,2855874,2855874
05/09/17 14:30,13,ok,13,13,6,warning,6,10,6,6,-70,ok,-75,Crititcal.Threshold,-70,-70,0.04,ok,0.04,0.04,5865,ok,5865,5865,40.871,warning,20,41,40.871,40.871,0,up,10,20,0,0,442,ok,442,442,96,ok,80,60,96,96,normal,ok,normal,normal,2,ok,6,10,2,2,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2856167,ok,2856167,2856167
05/09/17 14:35,13,ok,13,13,9,warning,6,10,9,9,-72,ok,-75,Crititcal.Threshold,-72,-72,0.04,ok,0.04,0.04,5865,ok,5865,5865,39.189,warning,20,41,39.189,39.189,0,up,10,20,0,0,738,ok,738,738,90,ok,80,60,90,90,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2856463,ok,2856463,2856463
05/09/17 14:40,13,ok,13,13,8,warning,6,10,8,8,-72,ok,-75,Crititcal.Threshold,-72,-72,0.08,ok,0.08,0.08,5865,ok,5865,5865,40.384,warning,20,41,40.384,40.384,0,up,10,20,0,0,240,ok,240,240,94,ok,80,60,94,94,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2856759,ok,2856759,2856759
05/09/17 14:45,13,ok,13,13,7,warning,6,10,7,7,-73,ok,-75,Crititcal.Threshold,-73,-73,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.07,warning,20,41,39.07,39.07,0,up,10,20,0,0,538,ok,538,538,94,ok,80,60,94,94,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.01,ok,0.01,0.01,2857056,ok,2857056,2857056
05/09/17 14:50,13,ok,13,13,6,warning,6,10,6,6,-71,ok,-75,Crititcal.Threshold,-71,-71,0.09,ok,0.09,0.09,5865,ok,5865,5865,40.361,warning,20,41,40.361,40.361,0,up,10,20,0,0,152,ok,152,152,95,ok,80,60,95,95,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0.04,ok,0.04,0.04,2857354,ok,2857354,2857354
05/09/17 14:55,13,ok,13,13,8,warning,6,10,8,8,-73,ok,-75,Crititcal.Threshold,-73,-73,0.03,ok,0.03,0.03,5865,ok,5865,5865,40.09,warning,20,41,40.09,40.09,0,up,10,20,0,0,445,ok,445,445,91,ok,80,60,91,91,normal,ok,normal,normal,7,warning,6,10,7,7,-76,warning,-75,-80,-76,-76,0.02,ok,0.02,0.02,2857647,ok,2857647,2857647
05/09/17 15:00,13,ok,13,13,5,ok,6,10,5,5,-70,ok,-75,Crititcal.Threshold,-70,-70,0,ok,0,0,5865,ok,5865,5865,41.807,critical,20,41,41.807,41.807,0,up,10,20,0,0,740,ok,740,740,92,ok,80,60,92,92,normal,ok,normal,normal,3,ok,6,10,3,3,-76,warning,-75,-80,-76,-76,0,ok,0,0,2857942,ok,2857942,2857942
05/09/17 15:05,13,ok,13,13,9,warning,6,10,9,9,-68,ok,-75,Crititcal.Threshold,-68,-68,0,ok,0,0,5865,ok,5865,5865,39.478,warning,20,41,39.478,39.478,0,up,10,20,0,0,1034,ok,1034,1034,94,ok,80,60,94,94,normal,ok,normal,normal,2,ok,6,10,2,2,-73,ok,-75,-80,-73,-73,0,ok,0,0,2858235,ok,2858235,2858235
05/09/17 15:15,13,ok,13,13,6,warning,6,10,6,6,-72,ok,-75,Crititcal.Threshold,-72,-72,0.04,ok,0.04,0.04,5865,ok,5865,5865,39.714,warning,20,41,39.714,39.714,0,up,10,20,0,0,133,ok,133,133,93,ok,80,60,93,93,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-74,ok,-75,-80,-74,-74,0.01,ok,0.01,0.01,2858825,ok,2858825,2858825
05/09/17 15:20,13,ok,13,13,6,warning,6,10,6,6,-66,ok,-75,Crititcal.Threshold,-66,-66,0.01,ok,0.01,0.01,5865,ok,5865,5865,39.176,warning,20,41,39.176,39.176,0,up,10,20,0,0,428,ok,428,428,96,ok,80,60,96,96,normal,ok,normal,normal,2,ok,6,10,2,2,-75,ok,-75,-80,-75,-75,0,ok,0,0,2859120,ok,2859120,2859120
05/09/17 15:25,13,ok,13,13,5,ok,6,10,5,5,-65,ok,-75,Crititcal.Threshold,-65,-65,0.02,ok,0.02,0.02,5865,ok,5865,5865,40.228,warning,20,41,40.228,40.228,0,up,10,20,0,0,724,ok,724,724,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-73,ok,-75,-80,-73,-73,0.02,ok,0.02,0.02,2859416,ok,2859416,2859416
05/09/17 15:30,13,ok,13,13,6,warning,6,10,6,6,-64,ok,-75,Crititcal.Threshold,-64,-64,0.07,ok,0.07,0.07,5865,ok,5865,5865,38.924,warning,20,41,38.924,38.924,0,up,10,20,0,0,182,ok,182,182,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-72,ok,-75,-80,-72,-72,0.01,ok,0.01,0.01,2859711,ok,2859711,2859711
05/09/17 15:35,13,ok,13,13,6,warning,6,10,6,6,-69,ok,-75,Crititcal.Threshold,-69,-69,0.02,ok,0.02,0.02,5865,ok,5865,5865,39.426,warning,20,41,39.426,39.426,0,up,10,20,0,0,476,ok,476,476,95,ok,80,60,95,95,normal,ok,normal,normal,2,ok,6,10,2,2,-72,ok,-75,-80,-72,-72,0.01,ok,0.01,0.01,2860005,ok,2860005,2860005
