Time,CRCErrors_Current_Value,CRCErrors_Severity,CRCErrors_Min_Current_Value,CRCErrors_Max_Current_Value,DownlinkJitter_Current_Value,DownlinkJitter_Severity,DownlinkJitter_Warning.Threshold,DownlinkJitter_Critical.Threshold,DownlinkJitter_Min_Current_Value,DownlinkJitter_Max_Current_Value,DownlinkRSSI_Current_Value,DownlinkRSSI_Severity,DownlinkRSSI_Warning.Threshold,DownlinkRSSICritical.Threshold,DownlinkRSSI_Min_Current_Value,DownlinkRSSI_Max_Current_Value,DownlinkUtilization_Current_Value,DownlinkUtilization_Severity,DownlinkUtilization_Min_Current_Value,DownlinkUtilization_Max_Current_Value,Frequency_Current_Value,Frequency_Severity,Frequency_Min_Current_Value,Frequency_Max_Current_Value,Latency_Current_Value,Latency_Severity,Latency_Warning.Threshold,Latency_Critical.Threshold,Latency_Min_Current_Value,Latency_Max_Current_Value,PacketDrop_Current_Value,PacketDrop_Severity,PacketDrop_Warning.Threshold,PacketDrop_Critical.Threshold,PacketDrop_Min_Current_Value,PacketDrop_Max_Current_Value,SessionUptime_Current_Value,SessionUptime_Severity,SessionUptime_Min_Current_Value,SessionUptime_Max_Current_Value,SSBeacon_Current_Value,SSBeacon_Severity,SSBeacon_Warning.Threshold,SSBeacon_Critical.Threshold,SSBeacon_Min_Current_Value,SSBeacon_Max_Current_Value,SSProvisoningState_Current_Value,SSProvisoningState_Severity,SSProvisoningState_Min_Current_Value,SSProvisoningState_Max_Current_Value,UplinkJitter_Current_Value,UplinkJitter_Severity,UplinkJitter_Warning.Threshold,UplinkJitter_Critical.Threshold,UplinkJitter_Min_Current_Value,UplinkJitter_Max_Current_Value,UplinkRSSI_Current_Value,UplinkRSSI_Severity,UplinkRSSI_Warning.Threshold,UplinkRSSI_Critical.Threshold,UplinkRSSI_Min_Current_Value,UplinkRSSI_Max_Current_Value,UplinkUtilization_Current_Value,UplinkUtilization_Severity,UplinkUtilization_Min_Current_Value,UplinkUtilization_Max_Current_Value,Uptime_Current_Value,Uptime_Severity,Uptime_Min_Current_Value,Uptime_Max_Current_Value
01/10/17 22:40,6,ok,6,6,4,ok,6,10,4,4,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.013,warning,20,41,38.013,38.013,0,up,10,20,0,0,3546,ok,3546,3546,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1627234,ok,1627234,1627234
01/10/17 22:45,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.884,warning,20,41,37.884,37.884,0,up,10,20,0,0,3842,ok,3842,3842,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1627530,ok,1627530,1627530
01/10/17 22:55,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,49.567,critical,20,41,49.567,49.567,0,up,10,20,0,0,16,ok,16,16,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-61,ok,-75,-80,-61,-61,0,ok,0,0,1628120,ok,1628120,1628120
01/10/17 23:00,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.271,warning,20,41,39.271,39.271,0,up,10,20,0,0,314,ok,314,314,99,ok,80,60,99,99,normal,ok,normal,normal,4,ok,6,10,4,4,-61,ok,-75,-80,-61,-61,0,ok,0,0,1628417,ok,1628417,1628417
01/10/17 23:10,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.072,warning,20,41,38.072,38.072,0,up,10,20,0,0,1049.5,ok,903,1196,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1629153,ok,1629006,1629300
01/10/17 23:15,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.311,warning,20,41,37.311,37.311,0,up,10,20,0,0,1490,ok,1490,1490,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1629594,ok,1629594,1629594
01/10/17 23:20,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.3,warning,20,41,38.3,38.3,0,up,10,20,0,0,1785,ok,1785,1785,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1629888,ok,1629888,1629888
01/10/17 23:25,6,ok,6,6,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.757,warning,20,41,37.757,37.757,0,up,10,20,0,0,2081,ok,2081,2081,100,ok,80,60,100,100,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1630185,ok,1630185,1630185
01/10/17 23:30,6,ok,6,6,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.092,warning,20,41,38.092,38.092,0,up,10,20,0,0,2375,ok,2375,2375,100,ok,80,60,100,100,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1630478,ok,1630478,1630478
01/10/17 23:35,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.561,warning,20,41,38.561,38.561,0,up,10,20,0,0,2675,ok,2675,2675,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1630778,ok,1630778,1630778
01/10/17 23:40,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.723,warning,20,41,38.723,38.723,0,up,10,20,0,0,2966,ok,2966,2966,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1631069,ok,1631069,1631069
01/10/17 23:45,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.918,warning,20,41,37.918,37.918,0,up,10,20,0,0,3261,ok,3261,3261,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1631364,ok,1631364,1631364
01/10/17 23:50,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.427,warning,20,41,38.427,38.427,0,up,10,20,0,0,3556,ok,3556,3556,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-61,ok,-75,-80,-61,-61,0,ok,0,0,1631659,ok,1631659,1631659
01/10/17 23:55,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.688,warning,20,41,38.688,38.688,0,up,10,20,0,0,3852,ok,3852,3852,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1631955,ok,1631955,1631955
02/10/17 0:00,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.74,warning,20,41,37.74,37.74,0,up,10,20,0,0,4144,ok,4144,4144,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1632248,ok,1632248,1632248
02/10/17 0:05,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.958,warning,20,41,37.958,37.958,0,up,10,20,0,0,4439,ok,4439,4439,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1632543,ok,1632543,1632543
02/10/17 0:10,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.688,warning,20,41,37.688,37.688,0,up,10,20,0,0,4735,ok,4735,4735,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1632839,ok,1632839,1632839
02/10/17 0:15,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.53,warning,20,41,38.53,38.53,0,up,10,20,0,0,5029,ok,5029,5029,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1633133,ok,1633133,1633133
02/10/17 0:20,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.78,warning,20,41,37.78,37.78,0,up,10,20,0,0,5325,ok,5325,5325,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1633428,ok,1633428,1633428
02/10/17 0:25,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.354,warning,20,41,38.354,38.354,0,up,10,20,0,0,5623,ok,5623,5623,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1633726,ok,1633726,1633726
02/10/17 0:30,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.004,warning,20,41,38.004,38.004,0,up,10,20,0,0,5918,ok,5918,5918,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1634022,ok,1634022,1634022
02/10/17 0:35,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.156,warning,20,41,38.156,38.156,0,up,10,20,0,0,6212,ok,6212,6212,100,ok,80,60,100,100,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1634315,ok,1634315,1634315
02/10/17 0:40,6,ok,6,6,3,ok,6,10,3,3,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.179,warning,20,41,38.179,38.179,0,up,10,20,0,0,6509,ok,6509,6509,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1634612,ok,1634612,1634612
02/10/17 0:45,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.176,warning,20,41,38.176,38.176,0,up,10,20,0,0,6801,ok,6801,6801,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1634904,ok,1634904,1634904
02/10/17 0:50,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.532,warning,20,41,37.532,37.532,0,up,10,20,0,0,7096,ok,7096,7096,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1635199,ok,1635199,1635199
02/10/17 0:55,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,43.161,critical,20,41,43.161,43.161,0,up,10,20,0,0,7390,ok,7390,7390,99,ok,80,60,99,99,normal,ok,normal,normal,5,ok,6,10,5,5,-60,ok,-75,-80,-60,-60,0,ok,0,0,1635493,ok,1635493,1635493
02/10/17 1:00,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.868,warning,20,41,37.868,37.868,0,up,10,20,0,0,1,ok,1,1,0,critical,80,60,0,0,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1635789,ok,1635789,1635789
02/10/17 1:05,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.34,warning,20,41,38.34,38.34,0,up,10,20,0,0,297,ok,297,297,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1636085,ok,1636085,1636085
02/10/17 1:10,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.115,warning,20,41,38.115,38.115,0,up,10,20,0,0,592,ok,592,592,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1636379,ok,1636379,1636379
02/10/17 1:15,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.174,warning,20,41,38.174,38.174,0,up,10,20,0,0,885,ok,885,885,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1636673,ok,1636673,1636673
02/10/17 1:20,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.934,warning,20,41,37.934,37.934,0,up,10,20,0,0,1182,ok,1182,1182,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1636970,ok,1636970,1636970
02/10/17 1:25,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.112,warning,20,41,38.112,38.112,0,up,10,20,0,0,1475,ok,1475,1475,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1637263,ok,1637263,1637263
02/10/17 1:30,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.667,warning,20,41,38.667,38.667,0,up,10,20,0,0,1771,ok,1771,1771,99,ok,80,60,99,99,normal,ok,normal,normal,1,ok,6,10,1,1,-60,ok,-75,-80,-60,-60,0,ok,0,0,1637559,ok,1637559,1637559
02/10/17 1:35,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.784,warning,20,41,37.784,37.784,0,up,10,20,0,0,2066,ok,2066,2066,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1637854,ok,1637854,1637854
02/10/17 1:40,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,54.852,critical,20,41,54.852,54.852,0,up,10,20,0,0,2361,ok,2361,2361,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1638149,ok,1638149,1638149
02/10/17 1:45,6,ok,6,6,4,ok,6,10,4,4,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.787,warning,20,41,37.787,37.787,0,up,10,20,0,0,156,ok,156,156,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1638444,ok,1638444,1638444
02/10/17 1:50,6,ok,6,6,5,ok,6,10,5,5,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.672,warning,20,41,38.672,38.672,0,up,10,20,0,0,449,ok,449,449,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1638738,ok,1638738,1638738
02/10/17 1:55,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.069,warning,20,41,38.069,38.069,0,up,10,20,0,0,745,ok,745,745,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1639033,ok,1639033,1639033
02/10/17 2:00,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,37.815,warning,20,41,37.815,37.815,0,up,10,20,0,0,1040,ok,1040,1040,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1639329,ok,1639329,1639329
02/10/17 2:05,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.901,warning,20,41,37.901,37.901,0,up,10,20,0,0,1337,ok,1337,1337,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1639625,ok,1639625,1639625
02/10/17 2:15,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.795,warning,20,41,38.795,38.795,0,up,10,20,0,0,88,ok,88,88,99,ok,80,60,99,99,normal,ok,normal,normal,5,ok,6,10,5,5,-60,ok,-75,-80,-60,-60,0,ok,0,0,1640211,ok,1640211,1640211
02/10/17 2:20,6,ok,6,6,6,warning,6,10,6,6,-57,ok,-75,Crititcal.Threshold,-57,-57,0,ok,0,0,5865,ok,5865,5865,38.408,warning,20,41,38.408,38.408,0,up,10,20,0,0,383,ok,383,383,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1640507,ok,1640507,1640507
02/10/17 2:25,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.985,warning,20,41,37.985,37.985,0,up,10,20,0,0,681,ok,681,681,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1640804,ok,1640804,1640804
02/10/17 2:30,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.243,warning,20,41,38.243,38.243,0,up,10,20,0,0,975,ok,975,975,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1641098,ok,1641098,1641098
02/10/17 2:35,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.438,warning,20,41,38.438,38.438,0,up,10,20,0,0,1269,ok,1269,1269,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1641392,ok,1641392,1641392
02/10/17 2:45,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.386,warning,20,41,38.386,38.386,0,up,10,20,0,0,280,ok,280,280,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1641981,ok,1641981,1641981
02/10/17 2:50,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.325,warning,20,41,38.325,38.325,0,up,10,20,0,0,576,ok,576,576,100,ok,80,60,100,100,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1642278,ok,1642278,1642278
02/10/17 2:55,6,ok,6,6,6,warning,6,10,6,6,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.788,warning,20,41,37.788,37.788,0,up,10,20,0,0,871,ok,871,871,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1642573,ok,1642573,1642573
02/10/17 3:00,6,ok,6,6,6,warning,6,10,6,6,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.799,warning,20,41,37.799,37.799,0,up,10,20,0,0,1169,ok,1169,1169,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1642870,ok,1642870,1642870
02/10/17 3:10,6,ok,6,6,8,warning,6,10,8,8,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.99,warning,20,41,37.99,37.99,0,up,10,20,0,0,244,ok,244,244,100,ok,80,60,100,100,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1643459,ok,1643459,1643459
02/10/17 3:15,6,ok,6,6,7,warning,6,10,7,7,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.678,warning,20,41,37.678,37.678,0,up,10,20,0,0,537,ok,537,537,99,ok,80,60,99,99,jitter,ok,jitter,jitter,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1643751,ok,1643751,1643751
02/10/17 3:20,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.788,warning,20,41,37.788,37.788,0,up,10,20,0,0,831,ok,831,831,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1644046,ok,1644046,1644046
02/10/17 3:25,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.691,warning,20,41,38.691,38.691,0,up,10,20,0,0,1127,ok,1127,1127,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1644342,ok,1644342,1644342
02/10/17 3:35,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.632,warning,20,41,38.632,38.632,0,up,10,20,0,0,242,ok,242,242,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1644930,ok,1644930,1644930
02/10/17 3:40,6,ok,6,6,8,warning,6,10,8,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.926,warning,20,41,38.926,38.926,0,up,10,20,0,0,537,ok,537,537,100,ok,80,60,100,100,normal,ok,normal,normal,4,ok,6,10,4,4,-61,ok,-75,-80,-61,-61,0,ok,0,0,1645225,ok,1645225,1645225
02/10/17 3:45,6,ok,6,6,7,warning,6,10,7,7,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.892,warning,20,41,37.892,37.892,0,up,10,20,0,0,835,ok,835,835,99,ok,80,60,99,99,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1645523,ok,1645523,1645523
02/10/17 3:50,6,ok,6,6,6,warning,6,10,6,6,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,0,up,20,41,0,0,100,down,10,20,100,100,1129,ok,1129,1129,100,ok,80,60,100,100,normal,ok,normal,normal,3,ok,6,10,3,3,-61,ok,-75,-80,-61,-61,0,ok,0,0,1645818,ok,1645818,1645818
02/10/17 3:55,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.338,warning,20,41,38.338,38.338,0,up,10,20,0,0,117,ok,117,117,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-61,ok,-75,-80,-61,-61,0,ok,0,0,1646113,ok,1646113,1646113
02/10/17 4:05,6,ok,6,6,7,warning,6,10,6,8,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.025,warning,20,41,38.025,38.025,0,up,10,20,0,0,853,ok,706,1000,99.5,ok,80,60,99,100,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1646849,ok,1646702,1646996
02/10/17 4:15,6,ok,6,6,7,warning,6,10,7,7,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,38.195,warning,20,41,38.195,38.195,0,up,10,20,0,0,394,ok,394,394,99,ok,80,60,99,99,jitter,ok,jitter,jitter,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1647587,ok,1647587,1647587
02/10/17 4:20,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.751,warning,20,41,37.751,37.751,0,up,10,20,0,0,688,ok,688,688,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1647882,ok,1647882,1647882
02/10/17 4:25,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,37.574,warning,20,41,37.574,37.574,0,up,10,20,0,0,983,ok,983,983,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1648176,ok,1648176,1648176
02/10/17 4:30,6,ok,6,6,5,ok,6,10,5,5,-58,ok,-75,Crititcal.Threshold,-58,-58,0,ok,0,0,5865,ok,5865,5865,39.444,warning,20,41,39.444,39.444,0,up,10,20,0,0,49,ok,49,49,99,ok,80,60,99,99,normal,ok,normal,normal,2,ok,6,10,2,2,-60,ok,-75,-80,-60,-60,0,ok,0,0,1648470,ok,1648470,1648470
02/10/17 4:35,6,ok,6,6,7,warning,6,10,7,7,-59,ok,-75,Crititcal.Threshold,-59,-59,0,ok,0,0,5865,ok,5865,5865,37.799,warning,20,41,37.799,37.799,0,up,10,20,0,0,345,ok,345,345,99,ok,80,60,99,99,normal,ok,normal,normal,3,ok,6,10,3,3,-60,ok,-75,-80,-60,-60,0,ok,0,0,1648766,ok,1648766,1648766
